"cell","cluster","umap_1","umap_2","IL7R","GNLY","MS4A1"
"cell_4_54","NK",-2.21409785734708,-1.11576851789107,1.01367721692531,2.52110196688822,0
"cell_4_55","NK",-1.7566435703485,-1.03635426921078,0.677709665486296,1.62968641986936,0
"cell_4_56","NK",-1.64273706225309,-1.12939478818607,1.06794409251306,3.34893670584769,0.630923878426681
"cell_4_57","NK",-1.60427580770986,-0.890485117100625,1.72222711791354,3.08131590258459,0
"cell_4_58","NK",-2.05696465935047,-1.16005713320314,0.304032202884461,3.11323932042562,0
"cell_4_59","NK",-2.20881063984225,-1.13840216909787,0.0838106730380068,2.61523851487668,0
"cell_4_60","NK",-1.72311826442571,-1.31965897129224,0,2.64538903348196,0.238233583123833
"cell_4_61","NK",-1.60889823166681,-0.928622608693749,0.278984304002303,2.67345092930721,0.152520350204599
"cell_4_62","NK",-1.46827828342352,-0.970208107919013,0.763538365371922,2.89724215845229,0
"cell_4_63","NK",-2.83077182959659,-0.693459795665391,0.753763396583388,2.99124708876635,0
"cell_4_64","NK",-1.82995600350702,-1.22129680402409,0.16856487703902,3.00810961612485,0.355790328115151
"cell_4_65","NK",-1.51683701174783,-0.812731314765419,0.659970562628384,2.46496586755315,0.71822361568187
"cell_4_66","NK",-1.64796189377062,-1.35857343316632,0.714110089401312,2.73972835957545,0
"cell_4_67","NK",-2.14289500714169,-1.05432328792522,1.13267929964855,3.02727952425591,0.636098487697478
"cell_4_68","NK",-1.82732994884493,-0.913067665106089,0.0506035400317822,3.30326448745166,0
"cell_4_69","NK",-2.04833908786899,-0.733247965843751,0.596090129195336,2.11784037111659,0.234217750405678
"cell_4_70","NK",-1.38717099803931,-0.628743374171994,0.952830080536486,2.40351289037408,0.553415401274492
"cell_4_71","NK",-1.80431021688541,-0.810938925152262,1.37686816751305,2.67044246286278,0.329096754965153
"cell_4_72","NK",-1.25759838800879,-1.138547273839,0.1459520803662,2.99931943618666,0.703259177081841
"cell_4_73","NK",-1.93083758616939,-0.852231755989152,0.506747189500564,3.00945663657835,0.234765187051206
"cell_4_74","NK",-2.28121398191346,-1.32990901191728,0.149822686801605,2.22241866004414,0.226648796168702
"cell_4_75","NK",-1.61367454046966,-1.33761740279645,0.115154730083146,3.60024121989748,0.674913235479544
"cell_4_76","NK",-1.76459830004209,-1.13316036050298,0,2.05069676102494,0.117933295340689
"cell_4_77","NK",-1.83493627895866,-0.585349098028196,0.155757826307641,2.48619637896126,0.453256122429939
"cell_4_78","NK",-2.11362621086082,-1.11113038819306,0,2.65986090651171,0
"cell_4_79","NK",-2.47338610884063,-1.32963637997116,0.438907244934389,2.93449272481092,0
"cell_4_80","NK",-1.64404325844477,-1.05818819102415,0.473689105309481,2.00591534553873,0.346841081812109
"cell_4_81","NK",-1.93075934785617,-1.1732306378737,0,2.53561321190157,0
"cell_4_82","NK",-1.73009923732663,-0.669806977829839,0.133355126674665,2.89578419376324,0
"cell_4_83","NK",-1.79470817374237,-0.930793281677232,1.04103221515387,1.85095031935924,0
"cell_4_84","NK",-1.49161693752185,-0.643282581095419,0,2.37724989390554,0.114618619742135
"cell_4_85","NK",-1.4080688959623,-0.423866814152447,0,2.59804982242716,0.44820075731305
"cell_4_86","NK",-1.67171904627075,-0.905247420369393,0.318632662136076,3.64978245257226,0
"cell_4_87","NK",-1.59550325269178,-1.2786120627438,0.620383633807825,1.88143928629535,0.407823085707232
"cell_4_88","NK",-1.46866984857563,-0.632301689974357,0.173379052492958,2.58417905516145,0.334026288773937
"cell_4_89","NK",-1.27367582278096,-1.08258462045153,0.457811726821633,2.58640943670539,1.04678834527258
"cell_4_90","NK",-1.68026768127776,-0.925941186620589,0,2.62039062450084,0.837675881760126
"cell_4_91","NK",-2.55571781057843,-0.96633210557126,0,2.78598025171276,0
"cell_4_92","NK",-1.32274709931916,-0.779152681064866,0.607271008578552,3.60646234848398,0.452692385008944
"cell_4_93","NK",-1.98450729662175,-1.23586713348512,0.386829718865194,3.3536756511606,0.287757689721978
"cell_4_94","NK",-1.3627006903282,-0.272786919619703,0.92481707605562,2.9240545363405,0.0273819686436893
"cell_4_95","NK",-1.74366547067124,-0.858420519941943,0,2.13207735402163,0
"cell_4_96","NK",-1.61039947110002,-0.968653195918896,0.305055023563875,3.09374843630494,0.315125013987796
"cell_4_97","NK",-1.56257452785457,-1.11245621414055,0.789443025668486,2.95978686207046,0.573104721715555
"cell_4_98","NK",-2.00618650629466,-0.800448489725946,0.652094460369175,2.87765843094413,0
"cell_4_99","NK",-1.51249427025777,-0.606013217082889,0,2.90345319161847,1.5110259357166
"cell_4_100","NK",-1.84814320688503,-0.983404842938056,0.747736365681571,2.82341340474918,0
"cell_4_101","NK",-2.08995257009597,-1.12315835235797,0.52386871102974,3.56670298487856,0
"cell_4_102","NK",-1.65114169388033,-1.13311000203961,0.562769933511331,2.49006083276241,0.246257549519042
"cell_4_103","NK",-1.41113109565586,-1.05649724357461,0.0325523948168073,3.08876536966447,0
"cell_4_104","NK",-1.5680780702408,-1.05545397124067,0.318924779960779,1.86438666431315,0.250253504736349
"cell_4_105","NK",-1.24509343904641,-0.808479362128202,0.321271859122417,1.93794941143733,0.689053996089838
"cell_4_106","NK",-1.51300902671439,-0.967654224213892,0.407992007122964,2.33717829809151,0.490005582298027
"cell_4_107","NK",-1.45080156142822,-1.25570209494565,0,3.06041189527016,0.937911828716289
"cell_4_108","NK",-1.22153656836028,-1.33320016845141,0.240130860577378,3.01912098724652,0.25088101467592
"cell_4_109","NK",-1.32349405763626,-1.22735636274451,0,2.84777507896489,0.595181799225343
"cell_4_110","NK",-1.61028412283013,-0.80721182543595,0,1.91513983687485,0
"cell_4_111","NK",-1.97788964916019,-0.680139056123073,0.650901704242128,2.38070408870176,0
"cell_4_112","NK",-1.78339450357947,-0.96207582017431,0,2.05149586910884,0.804546455821386
"cell_4_113","NK",-2.49758921726205,-0.444741026433325,1.17358051661878,2.64154866276366,0.742255660578066
"cell_4_114","NK",-1.19043295278354,-0.771936101698514,1.06364437589976,3.01674749986579,0
"cell_4_115","NK",-1.4916729393449,-0.994310675424025,0,2.55586847290036,0.868577626896351
"cell_4_116","NK",-2.33641562385937,-0.559380074268985,0,2.68042693379845,0
"cell_4_117","NK",-1.10850689325264,-0.918015821384952,0.185643616101995,2.50788509235593,0.174217078179878
"cell_4_118","NK",-1.84457338715189,-0.920599662146027,0.944751360168805,2.77739347187295,0.668287227291358
"cell_4_119","NK",-1.28994512201129,-0.99832476170167,0.302700424413677,2.76931742145491,0
"cell_4_120","NK",-1.44148322302208,-0.538782405333467,0.873979956918271,1.93111191919743,0
"cell_4_121","NK",-1.64474850040218,-0.811672480074202,0.439643061416299,2.8278568662942,0.509455555336261
"cell_4_122","NK",-1.97065461958651,-1.32742880147992,0,1.56647565381325,0.145467823528832
"cell_4_123","NK",-1.82785570489963,-0.986221416351764,0.713789750688532,2.74913536724638,0.291203159595018
"cell_4_124","NK",-1.57256484980877,-0.677320948298215,0,2.7232304272751,0.149219025664362
"cell_4_125","NK",-1.83935140436494,-1.33641822381931,0,2.09725690253187,0
"cell_4_126","NK",-1.72572123380808,-1.1231420366071,0,3.00388359725986,0
"cell_4_127","NK",-1.83531457397604,-1.62561030908277,0,2.45871612553568,0.280180950061499
"cell_4_128","NK",-1.67425528751273,-0.723103463664376,0.499880796991349,3.20777047080689,0.74672019817287
"cell_4_129","NK",-1.95568830593363,-1.00854074412965,0.0443546129556703,2.39689050828046,0.195766019962414
"cell_4_130","NK",-1.78529606594617,-1.49034928840815,0.970315578805178,2.45092823306096,0.505718867910361
"cell_4_131","NK",-1.2140198697487,-1.30357350713411,0,1.94556060648157,0
"cell_4_132","NK",-1.47513980003178,-0.760927455872073,0,2.90967903904861,0
"cell_4_133","NK",-1.92680367890985,-0.759375940803549,0,2.74943372810548,0
"cell_4_134","NK",-1.70976278399326,-0.854185558652065,0,1.89141978925782,0
"cell_4_135","NK",-1.31778870639709,-1.03506249560042,0,2.42993837488776,0.196235103219434
"cell_4_136","NK",-1.74846547680391,-1.15085976042393,0.231087434008393,3.02821820832274,0.140234183873695
"cell_4_137","NK",-0.937192256735896,-0.773181863700765,0.282557398042688,2.79463582915914,0.727269803327737
"cell_4_138","NK",-1.90258379424129,-1.01816236257727,0,2.66794004976739,0
"cell_5_1","B",0.00434798156446289,-1.01353908947523,0,0.562905103495877,2.86931330491283
"cell_5_2","B",0.529726611582177,-0.592453069914345,0,0.326748202415158,2.99397474340349
"cell_5_3","B",0.218093679801529,-1.13483718143357,0,0,2.41193998455532
"cell_5_4","B",0.459282235316791,-1.43381853725928,0.277709874036133,0,3.23727910716707
"cell_5_5","B",0.659807361001457,-0.73614277436282,0.402465879118313,0.534875238453537,1.98179053501108
"cell_5_6","B",-0.078872841312408,-0.598803318488656,0,0,3.15137611955224
"cell_5_7","B",0.280707599684101,-0.418759842257072,0,0.527269529235722,3.17766598554823
"cell_5_8","B",0.905804432616607,-0.456155576930896,0,0.750300887182139,2.81115735108822
"cell_5_9","B",0.232020167402062,-0.397326812129599,0.0305057950815799,0,2.95035965962027
"cell_5_10","B",0.0891450165300258,-0.940902768257583,0,0.635004654489728,2.69196037097782
"cell_5_11","B",0.370333379828133,-0.644491448811285,1.04278663964704,0.0452611890552414,2.38406268687485
"cell_5_12","B",-0.0596807371094859,-0.78087844073422,0.0530136557365448,0.368361547254939,2.3818306556235
"cell_5_13","B",-0.119510077299898,-1.41053902963034,0,0,2.97324627146115
"cell_5_14","B",0.0608888084023953,-0.690802170336147,0,0.217022966904667,2.11636489211891
"cell_5_15","B",-0.0240682185523658,-0.842213264363391,0.382480557244991,0.730434203491653,2.65020296978136
"cell_5_16","B",-0.133088055715359,-0.942986133583919,0,0.397588620789501,1.69053363343175
"cell_5_17","B",-0.209130857114732,-0.943997026819254,0,0.689860617991912,2.64946675225427
"cell_5_18","B",0.415268483101223,-0.537945076254284,0,0,2.06615607916267
"cell_5_19","B",0.196657181824986,-0.542998157591638,1.15065736763818,0.281823459729833,3.22306297166099
"cell_5_20","B",0.3204602383393,-0.851297279191615,0.959672125526792,0,2.38268659415786
"cell_5_21","B",-0.383061189876371,-0.874105735929111,0.0974028087620408,0.96970138165406,2.15804770923154
"cell_5_22","B",-0.118845505448464,-0.531648963535061,0.143887472534214,0,2.28524372381145
"cell_5_23","B",0.234866201210065,-0.772938819715446,0.205787942446386,0,2.51260406297081
"cell_5_24","B",0.739378048442769,-1.0407529840266,0,0.162975974981243,2.7566359813575
"cell_5_25","B",0.299887290580691,-0.541628509132714,0.846421564183524,1.29287773533668,2.49984595720517
"cell_5_26","B",0.467191973257785,-1.40102378846677,0.283278670204381,0.305786606322833,1.81052010619793
"cell_5_27","B",0.796837683940396,-1.49352169320296,0,0,2.17916573314887
"cell_5_28","B",0.0241031353815796,-0.895296597209336,1.1895057272808,0.540271186713387,2.42440825441701
"cell_5_29","B",0.7796207969402,-1.08378153546249,0.102380704584478,0.159971007244093,2.94048363318197
"cell_5_30","B",0.306567423404712,-0.936998231908897,0.146599654856579,0.545053132333361,2.98378314720212
"cell_5_31","B",-0.108972940615531,-1.15494039793115,0.0409230284493171,0.59384279758175,2.3761798552087
"cell_5_32","B",0.646723720970693,-0.88361330267769,0,0.879160979557092,2.24704451960746
"cell_5_33","B",0.179594512493919,-0.176149410542563,0,0,2.6004409531318
"cell_5_34","B",0.260458327973605,-1.14409951002178,0,0,2.29813204517654
"cell_5_35","B",0.552474998634958,-0.941495444397927,0,0.274414264351138,2.93514436926372
"cell_5_36","B",0.104262001956679,-1.15128889524032,0.292454327392593,0.150097677447586,2.18256405603659
"cell_5_37","B",-0.328548321008757,-0.908439137353494,0,0,2.70010805243358
"cell_5_38","B",0.290764204637365,-0.431555736768677,0.748464112028409,0.354934114508477,2.3649839602618
"cell_5_39","B",-0.46389555458785,-0.817973178372993,0.145850279715686,0.0770541371630344,2.25495174315909
"cell_5_40","B",0.582637153241613,-0.660055354645872,0.352609130968806,0,2.49574088068895
"cell_5_41","B",-0.0917765458987095,-0.946557612342905,0.103117348015383,0.905654120308988,2.8391079850405
"cell_5_42","B",0.313825955052321,-0.619431595689834,0.651485541588073,0,2.90206685907728
"cell_5_43","B",-0.18980514689124,-0.740994302354845,1.6251758343589,0.859423008685485,2.49850564279566
"cell_5_44","B",-0.111066683663071,-0.732814514876013,0.782361875515448,0.863614375801418,3.49752459926979
"cell_5_45","B",-0.453124661817385,-1.10189957412582,0,0.720093347191328,2.52337047569964
"cell_5_46","B",0.223424349577527,-0.841538931828276,0.431611248708821,0.610334338550342,3.35507630783072
"cell_5_47","B",0.141619667155698,-0.469655974579009,0,0,2.30211701866006
"cell_5_48","B",0.443726372769244,-0.980473957607387,0,0.265407258347972,2.55760174187483
"cell_5_49","B",-0.0905834763822952,-1.09430926832789,0.753619681306954,0.0515861200480757,2.65522141026376
"cell_5_50","B",0.0500920769890984,-1.25855514477579,0.702254580503622,0.598934101454254,3.30092245825945
"cell_5_51","B",0.454391050083055,-0.642432154310055,0.254589547534056,0.263887964142734,3.29602883825988
"cell_5_52","B",-0.169194066242648,-0.614614707784255,0,0.432846310865596,2.23287652264447
"cell_5_53","B",0.262152167752665,-0.810131705922347,0.434261320119959,0.758127432874357,3.11343274537989
"cell_5_54","B",-0.215623508484092,-1.03547971406,0.598211249752734,0.074828112662568,3.40849396038446
"cell_5_55","B",-0.224124997568854,-0.89434602079142,1.19930410301679,0,2.42425949518033
"cell_5_56","B",0.122386961850577,-0.562166344922893,0,0,3.08447026694012
"cell_5_57","B",0.898811258803834,-0.914116141696373,0,0,2.37125790556934
"cell_5_58","B",-0.309226983568745,-0.791874567857666,0.939970773191604,1.00356812098172,2.42629685854912
"cell_5_59","B",-0.568109308261752,-0.525818957833065,0,0.285180707889732,2.70713165404427
"cell_5_60","B",0.881930779606189,-1.26162919220401,0,0.573967700058851,2.01348143614968
"cell_5_61","B",-0.0224109455116349,-0.438452597417908,0.266784904687886,0.202639222096854,2.40628604482942
"cell_5_62","B",-0.147965486293921,-0.330746592277453,0.771472823423903,0.162429583190439,2.63928871300097
"cell_5_63","B",0.548338829058941,-0.425238165730088,0.746871967723638,0.037693123295236,2.24522752764947
"cell_5_64","B",0.183572632258856,-0.945388329599159,0,0.630828191050079,3.26305157039289
"cell_5_65","B",0.0759421254266457,-0.862171108153041,0.449792444157381,0,2.87836412729126
"cell_5_66","B",0.263773168842776,-0.433363619421422,0.425555992302171,0.0460146600666504,2.54526113875419
"cell_5_67","B",0.312480077064629,-1.49512573472343,0.0244957386041068,0.010088159854742,3.18050947717487
"cell_5_68","B",0.184402079964086,-0.858298824134189,0,0,2.5136039808746
"cell_5_69","B",-0.0980366367082085,-0.224436557896809,0.554259213134087,0.0465077395195834,3.10258668167488
"cell_5_70","B",0.784856887841651,-0.536268736885869,0,0.115458300749867,1.54183385649066
"cell_5_71","B",0.643122898336592,-1.05541542735872,1.01482168390372,0,3.53869315544595
"cell_5_72","B",0.278190075626219,-1.13684017196756,0.238241802522411,0.870064312375432,2.0630391679549
"cell_5_73","B",0.49298285797891,-0.332203513520236,0.130967875461914,0,2.19599568333902
"cell_5_74","B",-0.12191944786428,-0.967971242786175,0.694034382277763,0.168465058028721,2.71984502518602
"cell_5_75","B",0.394913042858028,-0.535825422407288,0.220336338057212,0.584191005104436,2.61747614817861
"cell_5_76","B",0.00458377202390436,-0.966969855361606,0.139056847526131,0.699352524020948,2.80091359840904
"cell_5_77","B",0.245473964029801,-0.130736417172986,0.449790209833249,0,2.53476100185682
"cell_5_78","B",0.457410902437145,-0.576095589723673,0.625614662274504,0.422490977894043,3.55248955682228
"cell_5_79","B",0.279577112456764,-1.14594961701175,0,0.505538427831219,2.21922583573761
"cell_5_80","B",0.424492480744733,-0.833044012570633,0.148276118845862,0,2.82159894358676
"cell_5_81","B",0.436803131052945,-0.86552550054067,1.15097007008809,0,3.22347785218816
"cell_5_82","B",0.558570370054365,-0.902128857992903,1.03875642058939,0.813041489853036,2.29401448189803
"cell_5_83","B",0.437554871441226,-0.804715508794359,0.740935202783487,0.539883679510581,3.08778103191334
"cell_5_84","B",0.275042990721231,-0.470184249272024,0.49874529967847,0,2.73748937248371
"cell_5_85","B",0.0179947708261607,-0.687338663877953,0.280160119169517,0.397056181195294,2.35235543899122
"cell_5_86","B",0.143952984387701,-1.13795438466445,0.645057237868619,0.0559882728982231,2.53862284200017
"cell_5_87","B",0.742946529314315,-0.421319498417956,0.0244300836386601,0,2.52483872643784
"cell_5_88","B",0.152545992798476,-0.970829536291027,0.897531836568782,0.179961088615599,3.4102101772971
"cell_5_89","B",0.330518551498711,-0.593727445172469,0.214487527303141,0,2.335581697517
"cell_5_90","B",-0.275456430321226,-1.26782091959205,0,1.08255395387986,2.51900463862913
"cell_5_91","B",0.492334917019699,-0.733633785120737,0.155201266990794,0.747163009597991,2.90861367873958
"cell_5_92","B",0.315013775671747,-0.574497261485814,0.425638637743094,0.646135997419266,2.79597973700911
"cell_5_93","B",-0.0998626131158834,-0.753429154432236,0,0.539521428951339,3.36961415415052
"cell_5_94","B",0.347814364600666,-0.569747192438252,0,0,2.80891501794629
"cell_5_95","B",0.0163018030622914,-0.986299671460864,0.279249770853197,0.915417169336726,2.02587123559092
"cell_5_96","B",0.322737550895639,-0.958278827863181,0.777330020830822,0,3.64037769982235
"cell_5_97","B",0.778988396720626,-1.12363560201363,0.657613655402337,1.05582863926338,2.56828411748556
"cell_5_98","B",-0.409260211823715,-0.320741391200389,0.703364479939603,0,2.25812863185274
"cell_5_99","B",0.930314504722186,-0.963285398611395,1.02366053566387,0.0609360099550127,2.17046148031726
"cell_5_100","B",0.223355065819691,-0.906132074967737,0.49639331203899,1.01336828168213,2.7033658580186
"cell_5_101","B",0.253280150294753,-0.784350333144326,0.253452508361255,0.834497013060942,2.9052488834749
"cell_5_102","B",0.221825974351535,-0.704260481220228,0,0.837353733230027,2.07383702703796
"cell_5_103","B",-0.502837728950508,-0.610828989128787,0,0.793234161515791,2.95388983954732
"cell_5_104","B",-0.482211396661589,-1.1474284855786,0.832755587102795,0.171824564976512,2.3471156664826
"cell_5_105","B",-0.325049638722286,-1.0887049167541,0.40041439971277,0.323607583382213,2.19107964853167
"cell_5_106","B",-0.121452436032147,-0.866500966249877,0,0.473384480859642,2.18545979527269
"cell_5_107","B",0.256002356528067,-1.2129702156973,0.50857211305715,1.16597016890217,2.81180289387612
"cell_5_108","B",-0.29781208905291,-0.791098695361978,0,0.303198683625159,2.44998404822608
"cell_5_109","B",0.13340099192046,-1.10349134273261,0,0.212246595389936,2.83004207655877
"cell_5_110","B",0.164377218298565,-0.487333904250529,0.342575410348789,0,3.28175960936596
"cell_5_111","B",0.0840335269956555,-0.958032686804263,0.708799150983481,0,2.71331340592817
"cell_5_112","B",0.0826585325188813,-0.869067413889513,0,0.130261959665267,2.9042974345752
"cell_5_113","B",0.3797413960394,-0.494762448288005,1.2782772207566,0,3.05330920990951
"cell_5_114","B",0.50379512932362,-0.959095582132917,0,0.126218454449926,2.2542149489342
"cell_5_115","B",-0.106351554853336,-0.425754695710154,0.875378492667489,0.454625920299005,1.84628473822168
"cell_5_116","B",0.20831563290971,-1.32099783045175,0.648035626704174,0.437962448197494,2.9373646874659
"cell_5_117","B",-0.18190946412911,-0.991540602105183,0,0.63817581155147,3.03439916492331
"cell_5_118","B",-0.13155291520075,-1.11751443772571,0.022908364886376,0,2.62530575440552
"cell_5_119","B",0.0449722035556774,-1.04931206458264,0.316146832144419,0.825137313746151,3.51221156899577
"cell_5_120","B",0.335073463478045,-1.05877404482803,0.105933492587287,0,2.79849313746309
"cell_5_121","B",-0.0317235038424421,-1.1721414161773,0,0,3.09960657567584
"cell_5_122","B",0.825764013641881,-0.519851166425775,0,0.348485402874413,2.630613768265
"cell_5_123","B",0.712201753696638,-1.20025579167245,0,0.0674209015260086,3.23218642275708
"cell_5_124","B",0.195776889758503,-0.57444968096423,0.810535369403399,0,2.78306456676175
"cell_5_125","B",0.00935338037438538,-0.418194129529245,0.735508859436306,0.130684357536482,2.90071273272532
"cell_5_126","B",0.500704589525556,-1.14286013166905,0.0159564954567755,0.653333945780187,2.25217764054948
"cell_5_127","B",0.258150135848746,-1.43832590992568,0.367006588829791,0.963047904710763,3.21879128151456
"cell_5_128","B",0.236927465714214,-0.605899902508455,0.718721775199679,0.124656769831102,2.41862436020838
"cell_5_129","B",0.425587494780976,-0.588339465840365,1.28080287871263,0,2.80156228132647
"cell_5_130","B",0.197307809948483,-0.797831827394537,0,0.195156842854718,2.35008074814567
"cell_5_131","B",0.238022549874341,-1.0947727122736,0,0.639544142523199,3.38855469898875
"cell_5_132","B",0.177522086460746,-1.36040966588202,0,0.120675063541378,2.30839353310627
"cell_5_133","B",-0.438575405668497,-1.14507812800761,0,0,3.00828968008696
"cell_5_134","B",-0.105649186087489,-0.943987976731892,0.509154125166541,0.506070992376879,2.28044660393872
"cell_5_135","B",0.0794439750588935,-0.495002512717309,0.624341476663281,0,3.10699732269058
"cell_5_136","B",0.181712706945419,-0.428876320134404,0.782518647352796,0,3.42180719725197
"cell_5_137","B",-0.15838308456252,-1.08693381745115,0,0.118166818676595,1.88582589149099
"cell_5_138","B",-0.108559398642576,-0.662871489870953,0.358268809913802,0.490760306498271,2.59977020417636
"cell_5_139","B",-0.408569585439837,-0.74460830400252,0.140819044825676,0.443267489421288,2.31627467376307
"cell_5_140","B",0.0576369318531656,-1.06138289159397,0.654737438018584,0.65305245565922,2.63369722693142
"cell_5_141","B",-0.12895208295628,-1.27786408555926,0.39226568756276,0.442683998288328,2.25794086879631
"cell_5_142","B",0.40027896705387,-1.27894032689659,0.247223723906746,0,3.01252783496044
"cell_5_143","B",0.168882853005825,-0.176950144024436,0.528481849884087,0.679569964469078,3.15446883445494
"cell_5_144","B",0.358723730812833,-0.667664830440629,0.884510493276517,0,2.60392025344184
"cell_5_145","B",0.241919324759427,-1.0157092122778,0.234244186672729,0,2.86025063524562
"cell_5_146","B",0.454158940746386,-1.41328279087325,0.112943136778654,0,2.40202587770438
"cell_5_147","B",0.277854014594561,-0.596714757956037,0.653852382289192,0,3.18578944279104
"cell_5_148","B",0.796115291601944,-0.983138547935816,0.829277344478331,0,1.60313723782491
"cell_5_149","B",0.722390670353541,-0.787037975318398,0.170039863896795,0.30842472809205,1.48726015824942
"cell_5_150","B",0.344731184843794,-1.23298554516887,0,0,2.97356929704907
"cell_5_151","B",-0.0243140738201919,-0.843644543598417,0.557564511036722,0.942804278219022,2.38638384994012
"cell_5_152","B",0.661680332704477,-0.789976790230145,0.00319158146237999,0.240862932146178,2.57822506733762
"cell_5_153","B",-0.322588670245839,-0.363157116034106,0,0.478878519102634,2.3832980174622
"cell_5_154","B",0.662417300629617,-0.881565561637669,0.459654980709292,0.778836833131063,2.16291083286697
"cell_5_155","B",0.509948173837614,-0.946000529979922,0.433191435117637,0,2.90148768486003
"cell_5_156","B",0.603719281929593,-1.23698573861422,0,0.0364006196569321,2.71594289456724
"cell_5_157","B",-0.188136102207138,-0.547926419793227,0.219075173076756,0,1.54087009252478
"cell_5_158","B",0.141635853728257,-1.09307831083207,1.08587799815457,0,3.3273333197439
"cell_5_159","B",0.906624286422425,-1.19707114065714,0.846084231899692,0,2.30918766414857
"cell_5_160","B",0.726737528169155,-1.33260049712682,0.346719070480133,0,3.01665913356791
"cell_5_161","B",0.23685688510966,-0.944230025462435,0.194437939137359,0,2.92992006935174
"cell_5_162","B",0.32302094261283,-0.995140582669507,0.190403728300627,0.274520182881289,1.70088326322285
"cell_5_163","B",0.0369658432325589,-1.16361820996773,0.172648207375384,0.329734535566807,2.58229649284848
"cell_5_164","B",0.334774726387071,-1.09386140322393,0,1.30383488913392,1.79149084165839
"cell_5_165","B",0.490695271884031,-0.912563215394761,0.343738650597524,0.232477519846167,3.52455828444652
"cell_5_166","B",-0.14441398599519,-0.605350648980505,1.32292610730208,0,2.18495743118228
"cell_5_167","B",-0.672632627835251,-0.525513097382628,0.746334857007199,0.185811763874413,2.29787568428043
"cell_6_1","Mono/Macro",1.96686135225869,-0.9428245472928,0.499232479507813,0.0950554833145789,0
"cell_6_2","Mono/Macro",1.79130027484498,0.129503682277096,0,0.415062445597971,0.169570006995144
"cell_6_3","Mono/Macro",1.58198575917272,-0.580590002813655,0.584496120614046,0.130263475893199,0
"cell_6_4","Mono/Macro",1.47869142998769,-0.181747153358832,0.515174188386811,0.129726739187475,0.401135488926142
"cell_6_5","Mono/Macro",1.81317801048154,-0.339165093445188,0,0.082859427518607,0.0924223234426753
"cell_6_6","Mono/Macro",1.86864029547494,-0.899121968068934,0,0.580061693652048,0.190506841501434
"cell_6_7","Mono/Macro",1.97165022076124,-0.715071026887673,0.574327686942514,0.189384479877608,0.694811328505182
"cell_6_8","Mono/Macro",1.7492681354262,-0.52463809120404,0.626733755229801,0.412574830857436,0.69175340199789
"cell_6_9","Mono/Macro",1.2125881550998,-0.31309516757861,0.204687315741546,0,0.464700559462256
"cell_6_10","Mono/Macro",1.42525475576073,-0.469372793568788,0.893799906655295,0,0.108455991157223
"cell_6_11","Mono/Macro",1.496381883366,-0.926276217375394,0.420644385649688,0.831766583655553,0
"cell_6_12","Mono/Macro",1.65201577738699,-0.4091978539282,0.0507519371550851,0.830493487522395,0.595500642619869
"cell_6_13","Mono/Macro",1.38612024503117,-0.338876321404032,0,0.112690038876606,0.268350047620051
"cell_6_14","Mono/Macro",1.32890854754759,-0.978275419938208,0.698662720576659,0,0
"cell_6_15","Mono/Macro",1.55068391454508,-1.07675746612328,0,0.423132850671643,0.131171768469098
"cell_6_16","Mono/Macro",1.68008828237241,-0.553955477450655,0.307442719959262,0.886167333003739,0
"cell_6_17","Mono/Macro",2.36123830179544,-0.452663911069731,0,0,0.0595801292961758
"cell_6_18","Mono/Macro",1.5890830483534,-0.608186171866296,0.12057999735956,0,0.945644411048408
"cell_6_19","Mono/Macro",1.70602390433623,-0.455933132854908,0,0.642778034481779,0.381335724300022
"cell_6_20","Mono/Macro",1.78860061751981,-0.832523845561379,0.828647366152889,0,0
"cell_6_21","Mono/Macro",1.09051047939715,-0.96501586219719,0.594844117165843,0.341093509983104,0
"cell_6_22","Mono/Macro",1.57580310272218,-0.0360463214468797,0.367618506358947,0.0268188623569363,0
"cell_6_23","Mono/Macro",1.90344037993676,0.204111933227315,0.412892554168671,0,0.613257072713361
"cell_6_24","Mono/Macro",1.76328038673737,-0.0804380717726993,0.630459564614809,0.597100967041478,0.297473334317829
"cell_6_25","Mono/Macro",1.14485816389516,-0.434362438268131,0,0.441602616207974,0.940220618048675
"cell_6_26","Mono/Macro",1.56269562486022,-0.563478633747033,0.152875721771604,0.0261229395091659,0
"cell_6_27","Mono/Macro",1.20763672805881,-0.419574011589753,0.471493985978879,0.453698694273096,0.415150556235979
"cell_6_28","Mono/Macro",0.74532020763082,-1.10625234850234,0,0.0563693787068477,0.459042617464482
"cell_6_29","Mono/Macro",1.14628392694486,-0.646643359440675,0.239914013981868,0.249461238218025,0
"cell_6_30","Mono/Macro",1.79883850420804,-0.871228906670205,0.271277913516472,0,0.808553464667791
"cell_6_31","Mono/Macro",1.62937487991039,-0.856713862852063,0.89548650168423,0.702780825381732,0.684705146099013
"cell_6_32","Mono/Macro",1.83165495165139,-0.294035090663554,0,0.0684789698130087,0
"cell_6_33","Mono/Macro",1.22572342992351,-0.777104137229673,0,0.246876828543982,0
"cell_6_34","Mono/Macro",1.39651832386357,-0.482427918476161,0.00895975649014938,0.566287533130925,0
"cell_6_35","Mono/Macro",1.37030261403892,-0.958254548486068,0.691347219487217,0,0
"cell_6_36","Mono/Macro",1.91882851422508,0.0968140789866053,0.136428503466083,0,0
